# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	379383
#@/user_id	1ce8a279-56fe-406e-b0d5-b1f889d2d1cd
duan xiu duan ku 	短袖短褲	c=1 d=7.23881e-23 t=379383
duan ya 	斷崖	c=2 d=2.4522e-229 t=379383
duan yan 	斷言	c=2 d=4.86405e-22 t=379383
duan you 	端遊	c=21 d=1.06832e-05 t=379383
duan yue e 	段月娥	c=1 d=8.02825e-123 t=379383
duan yue e 	端月餓	c=1 d=7.98821e-123 t=379383
duan zi 	段子	c=2 d=1.72896e-59 t=379383
dui 	兌	c=1 d=0 t=379383
dui 	堆	c=44 d=2.24906e-06 t=379383
dui 	對	c=423 d=0.211194 t=379383
dui 	懟	c=17 d=2.14491e-07 t=379383
dui 	隊	c=18 d=0.000536738 t=379383
dui a 	對啊	c=93 d=0.0265162 t=379383
dui ba 	對吧	c=41 d=0.00145173 t=379383
dui ban fen 	對半分	c=1 d=0 t=379383
dui bi 	對比	c=25 d=0.0151463 t=379383
dui bi du 	對比度	c=1 d=0 t=379383
dui bi dui bi 	對比對比	c=1 d=5.70705e-20 t=379383
dui biao 	對標	c=1 d=7.73004e-207 t=379383
dui bu dui 	對不對	c=6 d=2.34827e-102 t=379383
dui bu qi 	對不起	c=14 d=3.14458e-08 t=379383
dui bu tong 	對不同	c=1 d=9.45236e-103 t=379383
dui ce 	對茦	c=1 d=0 t=379383
dui chen 	對稱	c=1 d=1.48951e-159 t=379383
dui cheng 	堆成	c=1 d=2.38278e-09 t=379383
dui cheng 	對稱	c=8 d=1.14019e-14 t=379383
dui chong 	對衝	c=1 d=6.79272e-10 t=379383
dui dai 	對待	c=6 d=8.82147e-202 t=379383
dui de 	對得	c=1 d=8.25453e-244 t=379383
dui de 	對的	c=7 d=1.18938e-11 t=379383
dui deng 	對等	c=1 d=5.04115e-266 t=379383
dui du 	對賭	c=1 d=0 t=379383
dui dui 	對對	c=3 d=1.36858e-16 t=379383
dui dui 	懟懟	c=2 d=4.46512e-74 t=379383
dui dui dui 	對對對	c=8 d=1.37544e-15 t=379383
dui ei 	對誒	c=1 d=1.04917e-94 t=379383
dui fang 	對方	c=7 d=2.14491e-07 t=379383
dui fu 	對付	c=1 d=2.77792e-20 t=379383
dui hua 	對話	c=12 d=9.04652e-13 t=379383
dui hua guang 	對花光	c=1 d=0 t=379383
dui hua kuang 	對話框	c=10 d=1.64189e-10 t=379383
dui huan 	兌換	c=7 d=1.00272e-20 t=379383
dui huan quan 	兌換券	c=1 d=1.72268e-75 t=379383
dui ji 	堆積	c=4 d=1.16905e-14 t=379383
dui ji 	對機	c=2 d=9.07246e-91 t=379383
dui jiao 	對焦	c=3 d=1.59529e-45 t=379383
dui jie 	對接	c=128 d=0.000647602 t=379383
dui jie ba 	對接吧	c=1 d=0 t=379383
dui jie hao 	對接好	c=1 d=1.11204e-161 t=379383
dui jie jie kou 	對接接口	c=2 d=4.7213e-142 t=379383
dui ka fei 	對咖啡	c=1 d=3.47046e-21 t=379383
dui kai 	懟開	c=1 d=1.42604e-87 t=379383
dui kang 	對抗	c=12 d=0.00511496 t=379383
dui kang mo shi 	對抗模式	c=2 d=0.0018363 t=379383
dui le 	對了	c=358 d=1.13633 t=379383
dui le dui le 	對了對了	c=2 d=7.28749e-43 t=379383
dui le wo 	對了我	c=1 d=8.85384e-10 t=379383
dui li 	對立	c=1 d=3.68984e-95 t=379383
dui lie 	隊列	c=45 d=1.06393e-13 t=379383
dui lie chang du 	隊列長度	c=1 d=9.83645e-101 t=379383
dui lie zhong 	隊列中	c=4 d=1.09813e-13 t=379383
dui ling yi ge 	對另一個	c=1 d=2.85388e-102 t=379383
dui liu 	對流	c=0 d=1.35355e-180 t=379383
dui liu zhong 	對流中	c=1 d=1.36034e-179 t=379383
dui ma 	對嗎	c=5 d=1.88387e-20 t=379383
dui ma 	對罵	c=1 d=0 t=379383
dui mian 	對面	c=23 d=0.00773014 t=379383
dui ni 	對你	c=13 d=1.85107e-19 t=379383
dui ni hao 	對你好	c=1 d=2.12496e-191 t=379383
dui ni men 	對你們	c=1 d=8.90976e-84 t=379383
dui o 	對哦	c=2 d=2.63239e-34 t=379383
dui qi 	對其	c=2 d=1.35963e-26 t=379383
dui qi 	對齊	c=8 d=2.21471e-62 t=379383
dui qi ta 	對其他	c=1 d=1.69242e-43 t=379383
dui qu 	堆區	c=2 d=4.43304e-48 t=379383
dui ren 	對人	c=1 d=1.07384e-279 t=379383
dui shang 	堆上	c=1 d=0 t=379383
dui shou 	對手	c=3 d=1.69202e-99 t=379383
dui shou 	隊首	c=1 d=1.60989e-190 t=379383
dui ta 	對他	c=2 d=4.62604e-20 t=379383
dui ta 	對她	c=1 d=0 t=379383
dui ta 	懟他	c=1 d=0 t=379383
dui ta men 	對他們	c=2 d=3.55892e-23 t=379383
dui tian dui di 	懟天懟地	c=1 d=7.572e-23 t=379383
dui wai 	對外	c=5 d=0.00790705 t=379383
dui wang zhan 	對網站	c=1 d=1.21631e-39 t=379383
dui wen ti 	對問題	c=2 d=1.11499e-104 t=379383
dui wo 	對我	c=49 d=2.81728e-20 t=379383
dui wo er yan 	對我而言	c=1 d=0 t=379383
dui wo hao 	對我好	c=1 d=0 t=379383
dui wo lai shuo 	對我來說	c=3 d=0 t=379383
dui wo men 	對我們	c=2 d=3.57239e-38 t=379383
dui wo shuo 	對我說	c=2 d=0 t=379383
dui wu 	隊伍	c=6 d=2.16904e-21 t=379383
dui xian 	對線	c=7 d=7.00316e-16 t=379383
dui xiang 	對象	c=415 d=0.268759 t=379383
dui xiang an ge 	對象安格	c=1 d=2.4617e-10 t=379383
dui xiang cu 	對象簇	c=1 d=2.10788e-08 t=379383
dui xiang jian 	對象間	c=2 d=3.29297e-10 t=379383
dui xiang lei xing 	對象類型	c=1 d=8.94376e-70 t=379383
dui xiang men 	對象們	c=1 d=2.58678e-93 t=379383
dui xiang tou 	對象頭	c=1 d=6.25387e-67 t=379383
dui xiang tu 	對象圖	c=1 d=4.71502e-97 t=379383
dui ya 	對呀	c=41 d=0.0025415 t=379383
dui ya 	對鴨	c=15 d=8.02279e-115 t=379383
dui yi 	隊醫	c=1 d=0.0473589 t=379383
dui yi ge 	對一個	c=3 d=1.25288e-64 t=379383
dui yi xia 	對一下	c=2 d=2.70703e-10 t=379383
dui ying 	對應	c=228 d=0.111369 t=379383
dui ying chuang kou 	對應窗口	c=1 d=0 t=379383
dui ying ge dan 	對應歌單	c=1 d=0 t=379383
dui ying na ge 	對應那個	c=3 d=3.90084e-14 t=379383
dui ying zhe 	對應着	c=1 d=1.72415e-85 t=379383
dui you 	隊友	c=5 d=5.39482e-56 t=379383
dui yu 	對於	c=81 d=0.0452055 t=379383
dui yu wo 	對於我	c=1 d=1.736e-283 t=379383
dui yu wo lai shuo 	對於我來說	c=2 d=0 t=379383
dui yu xu an bu guo 	對於須按不過	c=1 d=1.82002e-104 t=379383
dui zhan 	堆棧	c=5 d=5.08827e-66 t=379383
dui zhan 	對戰	c=4 d=9.15896e-85 t=379383
dui zhang 	隊長	c=2 d=1.81989e-15 t=379383
dui zhao 	對照	c=2 d=7.40831e-295 t=379383
dui zhe 	對摺	c=4 d=1.10649e-14 t=379383
dui zhe 	對着	c=12 d=1.32129e-14 t=379383
dui zhe zhong 	對這種	c=1 d=0 t=379383
dui zhun 	對準	c=4 d=1.28478e-95 t=379383
dun 	燉	c=1 d=0 t=379383
dun 	盾	c=8 d=8.9334e-27 t=379383
dun 	蹲	c=3 d=1.16041e-15 t=379383
dun 	頓	c=3 d=1.30042e-61 t=379383
dun cai 	燉菜	c=3 d=0 t=379383
dun cuo 	頓挫	c=1 d=9.72067e-50 t=379383
dun dun 	燉燉	c=1 d=4.63708e-48 t=379383
dun dun 	鈍鈍	c=1 d=4.59094e-48 t=379383
dun dun 	頓頓	c=2 d=0 t=379383
dun fan 	頓飯	c=2 d=0 t=379383
dun ge 	蹲個	c=1 d=0 t=379383
dun hao 	頓號	c=1 d=7.76236e-21 t=379383
dun keng 	蹲坑	c=2 d=0 t=379383
dun rou 	燉肉	c=1 d=1.01719e-24 t=379383
dun zhe 	蹲着	c=1 d=7.17411e-35 t=379383
duo 	剁	c=2 d=1.73828e-114 t=379383
duo 	多	c=715 d=1.28931 t=379383
duo 	奪	c=1 d=5.51263e-24 t=379383
duo 	躲	c=1 d=2.74478e-114 t=379383
duo an jian 	多按鍵	c=1 d=1.65767e-93 t=379383
duo ban ben 	多版本	c=1 d=1.24092e-10 t=379383
duo bi 	躲避	c=1 d=0 t=379383
duo biao 	多表	c=7 d=8.64912e-57 t=379383
duo biao 	奪標	c=3 d=2.25349e-60 t=379383
duo bo 	多播	c=10 d=8.06559e-40 t=379383
duo bu 	多不	c=0 d=2.12863e-36 t=379383
duo bu guo 	多不過	c=1 d=6.37954e-07 t=379383
duo ceng 	多層	c=3 d=0.000174253 t=379383
duo cha 	多差	c=1 d=6.6314e-227 t=379383
duo chang 	多長	c=3 d=4.97177e-15 t=379383
duo chang shi jian 	多長時間	c=1 d=1.07917e-14 t=379383
duo chi 	多吃	c=3 d=4.06626e-32 t=379383
duo chong 	多重	c=3 d=1.62721e-50 t=379383
duo chong fen zhi 	多重分支	c=1 d=2.31464e-50 t=379383
duo chu 	多出	c=2 d=0.00096827 t=379383
duo chu lai 	多出來	c=1 d=0 t=379383
duo chuan 	多舛	c=0 d=7.24891e-11 t=379383
duo chuang kou 	多窗口	c=1 d=6.71647e-83 t=379383
duo ci 	多次	c=15 d=1.19875e-08 t=379383
duo cu 	多粗	c=1 d=1.18136e-49 t=379383
duo da 	多大	c=21 d=2.96862e-07 t=379383
duo da li 	多大力	c=1 d=5.01767e-123 t=379383
duo dao 	多到	c=1 d=0 t=379383
duo de 	多的	c=14 d=1.2536e-12 t=379383
duo de duo 	多得多	c=2 d=3.96012e-250 t=379383
duo dian 	多點	c=7 d=0.017163 t=379383
duo dong 	多動	c=1 d=5.33119e-42 t=379383
duo duan 	多段	c=2 d=2.88441e-43 t=379383
duo duan 	多端	c=1 d=1.42071e-43 t=379383
duo duan lian 	多鍛鍊	c=3 d=1.26967e-154 t=379383
duo dui yi 	多對一	c=1 d=1.84753e-104 t=379383
duo duo 	多多	c=14 d=0.315058 t=379383
duo fa hui 	多發揮	c=1 d=0 t=379383
duo fang 	多放	c=1 d=0 t=379383
duo fen qu 	多分區	c=1 d=6.31499e-05 t=379383
duo gan 	多幹	c=1 d=3.58274e-72 t=379383
duo gao 	多搞	c=1 d=9.53174e-25 t=379383
duo gao 	多高	c=3 d=0.000233028 t=379383
duo ge 	多個	c=82 d=1.17715 t=379383
duo ge 	多哥	c=1 d=2.02723e-49 t=379383
duo ge lei 	多個類	c=1 d=3.55676e-104 t=379383
duo ge ren 	多個人	c=1 d=8.1474e-208 t=379383
duo guan 	奪冠	c=14 d=0.0719104 t=379383
duo gui 	多貴	c=1 d=1.82964e-19 t=379383
duo hai shi 	多還是	c=1 d=9.91567e-19 t=379383
duo hang 	多行	c=6 d=1.07138e-17 t=379383
duo hao 	多好	c=3 d=2.0378e-22 t=379383
duo hao kan 	多好看	c=1 d=2.35099e-145 t=379383
duo hao ting 	多好聽	c=1 d=1.18871e-210 t=379383
duo he 	多喝	c=2 d=8.22248e-22 t=379383
duo he 	多核	c=0 d=1.06191e-90 t=379383
duo he huan jing 	多核環境	c=1 d=1.06724e-89 t=379383
duo he shui 	多喝水	c=1 d=1.02776e-28 t=379383
duo ji 	多級	c=1 d=4.61208e-102 t=379383
duo jia 	多加	c=1 d=0 t=379383
duo jiao yu tou 	剁椒魚頭	c=1 d=0 t=379383
duo jiu 	多久	c=69 d=0.0071546 t=379383
duo kai xin 	多開心	c=1 d=0 t=379383
duo kan 	多看	c=4 d=6.23242e-56 t=379383
duo kuai 	多塊	c=1 d=0 t=379383
duo kui 	多虧	c=1 d=2.82182e-28 t=379383
duo la 	哆啦	c=3 d=2.43359e-257 t=379383
duo la mei 	哆啦美	c=1 d=0 t=379383
duo la mei 	多拉美	c=1 d=0 t=379383
duo le 	多了	c=31 d=6.21333e-06 t=379383
duo le 	多樂	c=1 d=0 t=379383
duo lei 	多累	c=1 d=1.12877e-72 t=379383
duo lie 	多列	c=3 d=3.39636e-58 t=379383
duo lu 	多路	c=3 d=7.16168e-44 t=379383
duo luo 	墮落	c=2 d=0.0417691 t=379383
duo luo xing cun zhe 	墮落倖存者	c=1 d=0.0378169 t=379383
duo ma fan 	多麻煩	c=1 d=5.69813e-31 t=379383
duo mai xie 	多買些	c=2 d=6.23819e-155 t=379383
duo mang 	多忙	c=1 d=8.67269e-150 t=379383
duo me 	多麼	c=3 d=2.81702e-08 t=379383
duo mei 	多美	c=3 d=0.000608204 t=379383
duo mei ti 	多媒體	c=222 d=0.060904 t=379383
duo mei ti hou 	多媒體後	c=1 d=5.48514e-24 t=379383
duo mei ti zhong 	多媒體中	c=1 d=1.05566e-284 t=379383
duo mian 	多面	c=0 d=4.18653e-23 t=379383
duo mian mian 	多面麪	c=1 d=4.20751e-22 t=379383
duo ming 	奪命	c=0 d=2.10947e-106 t=379383
duo mo 	多磨	c=1 d=0 t=379383
duo mu 	多姆	c=1 d=0 t=379383
duo nan 	多難	c=1 d=0 t=379383
duo nian 	多年	c=1 d=1.06997e-266 t=379383
duo pang 	多胖	c=1 d=0 t=379383
duo pin 	多頻	c=0 d=5.1782e-24 t=379383
duo pin hu dong 	多頻互動	c=1 d=5.20415e-23 t=379383
duo ping 	多屏	c=1 d=0 t=379383
duo ping hu dong 	多屏互動	c=91 d=0.0958491 t=379383
duo ping mu 	多屏幕	c=2 d=4.0526e-161 t=379383
duo ping tai 	多平臺	c=3 d=5.38024e-32 t=379383
duo qu 	奪取	c=1 d=2.45552e-98 t=379383
duo re 	多熱	c=1 d=0 t=379383
duo ren 	多人	c=15 d=0.0880368 t=379383
duo ren wu 	多任務	c=4 d=1.55933e-33 t=379383
duo ru 	多如	c=1 d=2.26861e-284 t=379383
duo shao 	多少	c=199 d=0.0445482 t=379383
duo shao bian 	多少編	c=1 d=2.49203e-07 t=379383
duo shao ci 	多少次	c=6 d=1.34798e-13 t=379383
duo shao dian 	多少點	c=2 d=6.98129e-38 t=379383
duo shao fen 	多少分	c=1 d=9.24531e-19 t=379383
duo shao ge 	多少個	c=5 d=1.72221e-13 t=379383
duo shao gong jin 	多少公斤	c=1 d=1.18446e-21 t=379383
duo shao hang 	多少行	c=1 d=1.58731e-24 t=379383
duo shao jia 	多少家	c=1 d=5.82437e-171 t=379383
duo shao le 	多少了	c=1 d=0 t=379383
duo shao miao 	多少秒	c=1 d=1.51824e-30 t=379383
duo shao nian 	多少年	c=1 d=7.50687e-39 t=379383
duo shao ping 	多少平	c=1 d=2.45644e-73 t=379383
duo shao qian 	多少錢	c=43 d=4.09234e-19 t=379383
duo shao ren 	多少人	c=3 d=8.48299e-36 t=379383
duo shao shui 	多少水	c=1 d=0 t=379383
duo shao sui 	多少歲	c=1 d=0 t=379383
duo shao tian 	多少天	c=1 d=3.39469e-26 t=379383
duo she zhi 	多設置	c=1 d=9.42124e-123 t=379383
duo shou 	剁手	c=1 d=2.05968e-30 t=379383
duo shu 	多數	c=1 d=1.66571e-238 t=379383
duo shu fu 	多舒服	c=1 d=0 t=379383
duo shuang 	多爽	c=1 d=5.5916e-103 t=379383
duo shui 	多睡	c=3 d=0 t=379383
duo shuo 	多說	c=1 d=1.74237e-91 t=379383
duo sui 	多歲	c=1 d=2.27437e-20 t=379383
duo tai 	墮胎	c=9 d=8.56334e-68 t=379383
duo tai 	多態	c=2 d=6.01295e-68 t=379383
duo tai xing 	多態性	c=1 d=3.81283e-69 t=379383
duo te 	多特	c=1 d=4.20322e-10 t=379383
duo tiao 	多條	c=7 d=2.58451e-47 t=379383
duo ting 	多聽	c=0 d=2.17431e-168 t=379383
duo wan 	多萬	c=1 d=0.000158461 t=379383
duo wan ren 	多萬人	c=1 d=7.98031e-82 t=379383
duo wei 	多維	c=0 d=4.59392e-86 t=379383
duo wei shu zu 	多維數組	c=2 d=4.61694e-85 t=379383
duo wo 	多我	c=1 d=6.80616e-92 t=379383
duo xi huan 	多喜歡	c=2 d=1.05712e-41 t=379383
duo xi tong 	多系統	c=1 d=0.00138785 t=379383
duo xian 	剁餡	c=1 d=7.90334e-115 t=379383
duo xian cheng 	多線程	c=29 d=0.000738479 t=379383
duo xiang 	多想	c=1 d=0 t=379383
duo xiang ni 	多向你	c=1 d=0 t=379383
duo xiao shi 	多小時	c=2 d=7.82546e-28 t=379383
duo xie 	多謝	c=4 d=0.416862 t=379383
duo xie yi 	多協議	c=1 d=1.87659e-23 t=379383
duo xuan 	多選	c=1 d=2.39913e-60 t=379383
duo yi 	多疑	c=0 d=2.72987e-51 t=379383
duo yi diu diu 	多一丟丟	c=1 d=0 t=379383
duo yi ge 	多一個	c=3 d=4.23608e-35 t=379383
duo yi xie 	多一些	c=7 d=2.95422e-38 t=379383
duo yin gui 	多音軌	c=6 d=1.11995e-08 t=379383
duo yong 	多用	c=4 d=4.46845e-25 t=379383
duo yong hu 	多用戶	c=5 d=4.69037e-06 t=379383
duo yong le 	多用了	c=1 d=4.49085e-24 t=379383
duo you 	多有	c=4 d=3.58566e-44 t=379383
duo yu 	多餘	c=5 d=8.2637e-22 t=379383
duo yuan 	多遠	c=4 d=0.449632 t=379383
duo yun 	多雲	c=3 d=3.83291e-307 t=379383
duo zai duo nan 	多災多難	c=1 d=1.94015e-150 t=379383
duo zai hu 	多在乎	c=1 d=1.47187e-18 t=379383
duo zhong 	多種	c=1 d=8.70098e-11 t=379383
duo zhong 	多重	c=3 d=1.65401e-67 t=379383
e 	俄	c=1 d=0 t=379383
e 	呃	c=2 d=9.9091e-305 t=379383
e 	娥	c=2 d=1.52031e-46 t=379383
e 	惡	c=1 d=1.15184e-16 t=379383
e 	額	c=13 d=8.48616e-11 t=379383
e 	餓	c=45 d=1.00825e-08 t=379383
e 	鵝	c=12 d=0.00010683 t=379383
e ba 	惡霸	c=1 d=4.19686e-286 t=379383
e du 	惡毒	c=1 d=0 t=379383
e du 	額度	c=4 d=9.26725e-70 t=379383
e e 	哦哦	c=0 d=2.33385e-60 t=379383
e gua duo er 	厄瓜多爾	c=1 d=0 t=379383
e han 	餓漢	c=5 d=4.49558e-07 t=379383
e han shi 	餓漢式	c=3 d=1.70784e-09 t=379383
e hua 	惡化	c=1 d=0 t=379383
e jiao 	阿膠	c=2 d=1.22945e-154 t=379383
e lang 	餓狼	c=4 d=8.46974e-48 t=379383
e lang chuan shuo 	餓狼傳說	c=1 d=8.51219e-47 t=379383
e le 	餓了	c=1 d=6.32318e-80 t=379383
e le me 	餓了麼	c=1 d=6.35488e-79 t=379383
e luo si 	俄羅斯	c=12 d=1.03721e-18 t=379383
e meng 	噩夢	c=1 d=0 t=379383
e mo 	惡魔	c=1 d=1.02229e-24 t=379383
e mo dao 	惡魔島	c=1 d=2.44426e-44 t=379383
e ren 	惡人	c=1 d=8.04988e-184 t=379383
e sha 	扼殺	c=1 d=5.44784e-267 t=379383
e si 	餓死	c=4 d=1.19183e-182 t=379383
e ting 	俄挺	c=2 d=1.76845e-60 t=379383
e tou 	額頭	c=5 d=3.33906e-155 t=379383
e wai 	額外	c=10 d=0.826959 t=379383
e wen xi 	俄文系	c=1 d=2.37493e-29 t=379383
e xin 	噁心	c=19 d=0.208045 t=379383
e xing 	惡性	c=1 d=8.41978e-95 t=379383
e yi 	惡意	c=1 d=5.41527e-79 t=379383
e yu 	鱷魚	c=0 d=9.21682e-160 t=379383
e zhe 	餓着	c=1 d=0 t=379383
e zi 	蛾子	c=1 d=4.81386e-48 t=379383
ei 	誒	c=467 d=0.0608107 t=379383
ei dui le 	誒對了	c=1 d=0 t=379383
ei ya 	誒鴨	c=1 d=0 t=379383
en 	嗯	c=714 d=1.59467 t=379383
en 	恩	c=27 d=1.07397e-17 t=379383
en 	摁	c=2 d=5.24467e-26 t=379383
en e 	嗯餓	c=1 d=8.9146e-61 t=379383
en en 	嗯嗯	c=1070 d=2.57112 t=379383
en en en en 	嗯嗯嗯嗯	c=1 d=8.86088e-225 t=379383
en en heng heng 	嗯嗯哼哼	c=1 d=2.50413e-299 t=379383
en ge er 	恩格爾	c=1 d=1.7684e-89 t=379383
en hen 	嗯很	c=1 d=0 t=379383
en heng 	嗯哼	c=36 d=6.09551e-30 t=379383
en shan 	恩山	c=1 d=2.50095e-49 t=379383
er 	二	c=81 d=0.000227808 t=379383
er 	兒	c=27 d=3.32181e-06 t=379383
er 	爾	c=6 d=4.10223e-18 t=379383
er 	而	c=85 d=0.913931 t=379383
er 	耳	c=3 d=6.83468e-53 t=379383
er ba 	二八	c=1 d=0 t=379383
er bai wu 	二百五	c=1 d=1.32228e-110 t=379383
er ben 	二本	c=1 d=9.04259e-111 t=379383
er bu hui 	而不會	c=1 d=1.39297e-105 t=379383
er bu shi 	而不是	c=11 d=4.83485e-10 t=379383
er cha shu 	二叉樹	c=5 d=2.43422e-25 t=379383
er ci 	二次	c=3 d=0.204948 t=379383
er dai 	二代	c=1 d=7.72759e-27 t=379383
er di 	二弟	c=2 d=1.03241e-307 t=379383
er duo 	耳朵	c=14 d=0.0925506 t=379383
er duo yang 	耳朵癢	c=1 d=4.90677e-66 t=379383
er duo zhong 	耳朵中	c=1 d=1.69859e-27 t=379383
er fei 	而非	c=2 d=7.10612e-70 t=379383
er gou 	耳垢	c=6 d=0.0884781 t=379383
er guang 	耳光	c=1 d=0 t=379383
er guo tou 	二鍋頭	c=1 d=1.19364e-53 t=379383
er hang 	二行	c=1 d=1.11723e-10 t=379383
er hao 	二號	c=2 d=1.47708e-22 t=379383
er ji 	二級	c=4 d=2.79669e-11 t=379383
er ji 	二集	c=0 d=1.64431e-87 t=379383
er ji 	耳機	c=83 d=0.00270096 t=379383
er ji ba 	耳機吧	c=1 d=3.58541e-22 t=379383
er ji huan cun 	二級緩存	c=4 d=2.63595e-20 t=379383
er jin zhi 	二進制	c=12 d=6.0715e-13 t=379383
er jiu 	二九	c=1 d=0 t=379383
er lai 	而來	c=2 d=1.01702e-23 t=379383
er lou 	二樓	c=2 d=0.00149334 t=379383
er lun 	二輪	c=1 d=7.01532e-08 t=379383
er lun ce shi 	二輪測試	c=2 d=7.05048e-07 t=379383
er mian 	二麪	c=2 d=9.76639e-17 t=379383
er nv 	兒女	c=0 d=2.94769e-13 t=379383
er nv na ge 	兒女那個	c=1 d=2.96246e-12 t=379383
er pai 	二排	c=1 d=0 t=379383
er ping 	二屏	c=1 d=2.1981e-148 t=379383
er qi 	而起	c=1 d=0 t=379383
er qie 	而且	c=433 d=1.60906 t=379383
er qie shi 	而且是	c=4 d=2.24051e-20 t=379383
er qie zhe 	而且這	c=1 d=7.73705e-12 t=379383
er qu 	二區	c=1 d=3.83141e-38 t=379383
er rou ruan 	而柔軟	c=1 d=2.46849e-13 t=379383
er sai 	耳塞	c=15 d=0.0816756 t=379383
er shi 	二十	c=2 d=1.58775e-86 t=379383
er shi 	而是	c=27 d=1.21887e-05 t=379383
er shi si 	二十四	c=1 d=0 t=379383
er shi xiang 	而是想	c=1 d=7.66243e-45 t=379383
er shou 	二手	c=1 d=0 t=379383
er shou fang 	二手房	c=1 d=2.44419e-73 t=379383
er shou huo 	二手貨	c=2 d=2.23018e-105 t=379383
er shu 	耳熟	c=6 d=1.75181 t=379383
er ta 	二塔	c=1 d=3.59408e-21 t=379383
er tai 	二胎	c=4 d=2.80784e-254 t=379383
er tong 	兒童	c=20 d=2.69452e-14 t=379383
er tong mo shi 	兒童模式	c=65 d=5.47833e-06 t=379383
er tong mo shi qian 	兒童模式前	c=1 d=4.14346e-18 t=379383
er tong mo shi xia 	兒童模式下	c=1 d=0 t=379383
er tong mo shi xia 	兒童模式瞎	c=2 d=0 t=379383
er tou 	二頭	c=3 d=6.99057e-83 t=379383
er tou ji 	二頭肌	c=1 d=3.79833e-83 t=379383
er wai 	而外	c=1 d=0.822835 t=379383
er wei 	二維	c=4 d=5.84162e-85 t=379383
er wei ma 	二維碼	c=17 d=5.63855e-25 t=379383
er wo 	而我	c=2 d=1.06365e-20 t=379383
er xing 	而行	c=3 d=0.0148464 t=379383
er yan 	而言	c=11 d=0.563212 t=379383
er yang hua tan 	二氧化碳	c=1 d=9.11697e-31 t=379383
er yi 	而已	c=21 d=1.60217e-16 t=379383
er yu wo zha 	爾虞我詐	c=1 d=0 t=379383
er yue fen 	二月份	c=1 d=2.95776e-199 t=379383
er zhan 	二戰	c=1 d=0 t=379383
er zhe 	二者	c=1 d=6.46101e-68 t=379383
er zi 	兒子	c=4 d=6.2558e-100 t=379383
fa 	乏	c=2 d=2.8765e-136 t=379383
fa 	法	c=24 d=3.52842e-10 t=379383
fa 	發	c=321 d=0.364219 t=379383
fa 	罰	c=2 d=0 t=379383
fa ban 	發版	c=4 d=2.05787e-49 t=379383
fa ben 	法本	c=1 d=1.70735e-205 t=379383
fa biao 	發表	c=2 d=8.36296e-268 t=379383
fa bu 	發佈	c=27 d=0.191092 t=379383
fa bu guo qu 	發不過去	c=2 d=4.28667e-06 t=379383
fa bu hou 	發佈後	c=1 d=6.54438e-13 t=379383
fa bu hui 	發佈會	c=10 d=5.5796e-19 t=379383
fa bu le 	發佈了	c=1 d=1.04604e-147 t=379383
fa bu liao 	發不了	c=1 d=1.25574e-32 t=379383
fa cai 	發財	c=1 d=6.57452e-67 t=379383
fa che 	發車	c=1 d=2.7347e-12 t=379383
fa chu 	發出	c=10 d=1.63001e-34 t=379383
fa chu lai 	發出來	c=6 d=7.52478e-67 t=379383
fa cuo 	發錯	c=3 d=2.51878e-15 t=379383
fa cuo ren 	發錯人	c=1 d=4.02169e-20 t=379383
fa da 	發達	c=2 d=6.57324e-241 t=379383
fa dai 	發呆	c=2 d=2.3126e-69 t=379383
fa dai 	髮帶	c=2 d=5.83816e-294 t=379383
fa dao 	發到	c=9 d=6.46913e-24 t=379383
fa de 	發的	c=7 d=6.86916e-24 t=379383
fa dia 	發嗲	c=1 d=2.34156e-39 t=379383
fa dian 	法典	c=2 d=2.495e-21 t=379383
fa dian 	發電	c=1 d=1.66297e-13 t=379383
fa dong ji 	發動機	c=1 d=5.19249e-26 t=379383
fa dong xi 	發東西	c=1 d=4.32478e-110 t=379383
fa dou 	發抖	c=1 d=5.69813e-31 t=379383
fa duan xin 	發短信	c=1 d=7.75747e-278 t=379383
fa fa 	發發	c=2 d=1.0286e-67 t=379383
fa fang 	發放	c=2 d=9.32003e-103 t=379383
fa fu 	發福	c=3 d=2.10924e-45 t=379383
fa ge 	發個	c=13 d=0.0222592 t=379383
fa ge 	發哥	c=1 d=0 t=379383
fa ge tu 	發個圖	c=1 d=3.56729e-80 t=379383
fa gei 	發給	c=23 d=0.638042 t=379383
fa gei ni 	發給你	c=14 d=1.54472e-19 t=379383
fa gei ni le 	發給你了	c=1 d=1.44592e-44 t=379383
fa gei ni men 	發給你們	c=2 d=1.41975e-35 t=379383
fa gei ta 	發給她	c=1 d=6.14785e-248 t=379383
fa gei wo 	發給我	c=19 d=1.27606e-15 t=379383
fa gong zi 	發工資	c=1 d=2.43987e-111 t=379383
fa guan 	法官	c=1 d=0 t=379383
fa guo 	法國	c=5 d=3.05902e-07 t=379383
fa guo 	發過	c=3 d=4.37164e-31 t=379383
fa guo lai 	發過來	c=6 d=2.97671e-39 t=379383
fa guo qu 	發過去	c=3 d=1.88985e-47 t=379383
fa hao shi ling 	發號施令	c=1 d=4.7038e-69 t=379383
fa hong 	發紅	c=1 d=6.96124e-298 t=379383
fa hong bao 	發紅包	c=2 d=5.2219e-63 t=379383
fa hua 	發話	c=1 d=3.03013e-13 t=379383
